,K,pc,s,mu,D,beta,u1eq,u2eq,bueq,r1eq,r2eq,Weq,NumInitials,C_s,C_D,difference,y_neg_invades,y_pos_invades,x_neg_invades,x_pos_invades
4198,0.977218,0.02275,3.0,1.0,1.0,0.5,0.967192,0.032785,2.3e-05,0.516404,0.983608,1.562953,24,-0.0166102684040415,-0.0086495852086672,0.934407,True,False,True,False
4199,0.977218,0.02275,3.0,1.0,1.0,0.75,0.040739,0.959232,2.9e-05,0.969446,0.280576,1.328631,24,-0.0290707886894644,-0.0181824189854209,0.918493,True,False,True,False
4200,0.977218,0.02275,3.0,1.0,1.0,0.75,0.05832,0.05832,0.883361,0.95626,0.95626,1.084589,16,-0.0488441267772572,-0.083597028347637,0.0,True,False,True,False
4201,0.977218,0.02275,3.0,1.0,1.0,0.75,0.959232,0.040739,2.9e-05,0.280576,0.969446,1.328631,24,-0.0290707886894644,-0.0181824189854209,0.918493,True,False,True,False
4202,0.977218,0.02275,3.0,1.0,1.0,1.0,0.054978,0.944983,3.9e-05,0.945022,0.055017,1.106862,24,-0.045707977433395,-0.0363343318023442,0.890005,True,False,True,False
4203,0.977218,0.02275,3.0,1.0,1.0,1.0,0.057527,0.057527,0.884946,0.942473,0.942473,1.083219,16,-0.04894386780807,-0.0815889823455528,0.0,True,False,True,False
4204,0.977218,0.02275,3.0,1.0,1.0,1.0,0.944983,0.054978,3.9e-05,0.055017,0.945022,1.106862,24,-0.045707977433395,-0.0363343318023442,0.890005,True,False,True,False
4205,0.97725,0.0,4.0,-2.0,-2.0,0.0,0.494247,0.494247,0.011507,1.0,1.0,1.977248,64,0.0273060760567592,-0.0028430297811272,0.0,False,False,False,True
4206,0.97725,0.0,4.0,-2.0,-2.0,0.25,0.493873,0.493873,0.012255,0.876532,0.876532,1.856589,64,0.0254901445762803,-0.0028264437275098,0.0,False,False,False,True
4207,0.97725,0.0,4.0,-2.0,-2.0,0.5,0.493447,0.493447,0.013105,0.753276,0.753276,1.736137,64,0.0234255742699688,-0.0027780584630044,0.0,False,False,False,True
4208,0.97725,0.0,4.0,-2.0,-2.0,0.75,0.49296,0.49296,0.01408,0.63028,0.63028,1.615939,64,0.0210585480893099,-0.0026828772089132,0.0,False,False,False,True
4209,0.97725,0.0,4.0,-2.0,-2.0,1.0,0.492395,0.492395,0.015209,0.507605,0.507605,1.496055,64,0.0183188352902751,-0.0025210574689556,0.0,False,False,False,True
4210,0.97725,0.0,4.0,-2.0,-1.8,0.0,0.493944,0.493944,0.012113,1.0,1.0,1.976065,64,0.0272893281887725,-0.0029945157639178,0.0,True,False,False,True
4211,0.97725,0.0,4.0,-2.0,-1.8,0.25,0.493528,0.493528,0.012943,0.876618,0.876618,1.855564,64,0.0254737086416304,-0.002987485889217,0.0,True,False,False,True
4212,0.97725,0.0,4.0,-2.0,-1.8,0.5,0.493053,0.493053,0.013894,0.753473,0.753473,1.735307,64,0.0234103325769133,-0.0029472061040194,0.0,True,False,False,True
4213,0.97725,0.0,4.0,-2.0,-1.8,0.75,0.492504,0.492504,0.014993,0.630622,0.630622,1.61535,64,0.0210460526701503,-0.0028591709030587,0.0,True,False,False,True
4214,0.97725,0.0,4.0,-2.0,-1.8,1.0,0.491862,0.491862,0.016276,0.508138,0.508138,1.495767,64,0.0183117419405003,-0.0027010089772718,0.0,True,False,False,True
4215,0.97725,0.0,4.0,-2.0,-1.6,0.0,0.493607,0.493607,0.012787,1.0,1.0,1.974749,64,0.0272707116262162,-0.0031632060012655,0.0,True,False,False,True
4216,0.97725,0.0,4.0,-2.0,-1.6,0.25,0.493143,0.493143,0.013715,0.876714,0.876714,1.854417,64,0.0254552823564902,-0.0031674420885198,0.0,True,False,False,True
4217,0.97725,0.0,4.0,-2.0,-1.6,0.5,0.492608,0.492608,0.014785,0.753696,0.753696,1.73437,64,0.0233931331817079,-0.003138536345126,0.0,True,False,False,True
4218,0.97725,0.0,4.0,-2.0,-1.6,0.75,0.491984,0.491984,0.016032,0.631012,0.631012,1.614677,64,0.0210318190726644,-0.0030605798029743,0.0,True,False,False,True
4219,0.97725,0.0,4.0,-2.0,-1.6,1.0,0.491248,0.491248,0.017504,0.508752,0.508752,1.495435,64,0.0183035246152101,-0.0029088310194881,0.0,True,False,False,True
4220,0.97725,0.0,4.0,-2.0,-1.4,0.0,0.493229,0.493229,0.013542,1.0,1.0,1.973278,64,0.0272498497073104,-0.003352668145989,0.0,True,False,False,True
4221,0.97725,0.0,4.0,-2.0,-1.4,0.25,0.492707,0.492707,0.014585,0.876823,0.876823,1.853124,64,0.0254344906070796,-0.0033715293035678,0.0,True,False,False,True
4222,0.97725,0.0,4.0,-2.0,-1.4,0.5,0.4921,0.4921,0.015799,0.75395,0.75395,1.733303,64,0.0233735397306385,-0.0033573173624971,0.0,True,False,False,True
4223,0.97725,0.0,4.0,-2.0,-1.4,0.75,0.491386,0.491386,0.017228,0.631461,0.631461,1.613903,64,0.0210154254460407,-0.0032926891395422,0.0,True,False,False,True
4224,0.97725,0.0,4.0,-2.0,-1.4,1.0,0.490534,0.490534,0.018933,0.509466,0.509466,1.495046,64,0.0182938864925602,-0.0031512085189404,0.0,True,False,False,True
4225,0.97725,0.0,4.0,-2.0,-1.2,0.0,0.492803,0.492803,0.014393,1.0,1.0,1.971622,64,0.027226319994686,-0.0035665107442457,0.0,True,False,False,True
4226,0.97725,0.0,4.0,-2.0,-1.2,0.25,0.492212,0.492212,0.015576,0.876947,0.876947,1.851655,64,0.0254108437489083,-0.00360362439894,0.0,True,False,False,True
4227,0.97725,0.0,4.0,-2.0,-1.2,0.5,0.491518,0.491518,0.016965,0.754241,0.754241,1.732078,64,0.0233510010550581,-0.0036084578794368,0.0,True,False,False,True
4228,0.97725,0.0,4.0,-2.0,-1.2,0.75,0.490691,0.490691,0.018619,0.631982,0.631982,1.613002,64,0.0209963015080819,-0.0035630994727454,0.0,True,False,False,True
4229,0.97725,0.0,4.0,-2.0,-1.2,1.0,0.489691,0.489691,0.020618,0.510309,0.510309,1.494584,64,0.0182824791078746,-0.00343835298006,0.0,True,False,False,True
4230,0.97725,0.0,4.0,-2.0,-1.0,0.0,0.492319,0.492319,0.015361,1.0,1.0,1.969742,64,0.0271995845070804,-0.0038098826346369,0.0,True,False,False,True
4231,0.97725,0.0,4.0,-2.0,-1.0,0.25,0.491643,0.491643,0.016713,0.877089,0.877089,1.849971,64,0.0253836555959893,-0.0038709136605009,0.0,True,False,False,True
4232,0.97725,0.0,4.0,-2.0,-1.0,0.5,0.49084,0.49084,0.018319,0.75458,0.75458,1.730656,64,0.0233247934411138,-0.0039016643649594,0.0,True,False,False,True
4233,0.97725,0.0,4.0,-2.0,-1.0,0.75,0.489872,0.489872,0.020256,0.632596,0.632596,1.611941,64,0.0209737259509339,-0.0038826517743866,0.0,True,False,False,True
4234,0.97725,0.0,4.0,-2.0,-1.0,1.0,0.488683,0.488683,0.022634,0.511317,0.511317,1.494027,64,0.0182686880607036,-0.0037830861894304,0.0,True,False,False,True
4235,0.97725,0.0,4.0,-2.0,-0.8,0.0,0.491764,0.491764,0.016472,1.0,1.0,1.96759,64,0.027168905316792,-0.0040894938431457,0.0,True,False,False,True
4236,0.97725,0.0,4.0,-2.0,-0.8,0.25,0.490983,0.490983,0.018034,0.877254,0.877254,1.848018,64,0.0253521254926886,-0.004181630381448,0.0,True,False,False,True
4237,0.97725,0.0,4.0,-2.0,-0.8,0.5,0.490044,0.490044,0.019913,0.754978,0.754978,1.728985,64,0.0232939383387808,-0.0042467961155128,0.0,True,False,False,True
4238,0.97725,0.0,4.0,-2.0,-0.8,0.75,0.488893,0.488893,0.022214,0.63333,0.63333,1.61067,64,0.0209466830479896,-0.00426590894351,0.0,True,False,False,True
4239,0.97725,0.0,4.0,-2.0,-0.8,1.0,0.487455,0.487455,0.02509,0.512545,0.512545,1.493341,64,0.0182517159597622,-0.0042050956528143,0.0,True,False,False,True
4240,0.97725,0.0,4.0,-2.0,-0.6,0.0,0.49112,0.49112,0.017761,1.0,1.0,1.965099,64,0.0271333200045917,-0.0044146594204035,0.0,True,False,False,True
4241,0.97725,0.0,4.0,-2.0,-0.6,0.25,0.490207,0.490207,0.019586,0.877448,0.877448,1.845728,64,0.0253150233016994,-0.004547874682852,0.0,True,False,False,True
4242,0.97725,0.0,4.0,-2.0,-0.6,0.5,0.489092,0.489092,0.021817,0.755454,0.755454,1.726991,64,0.0232570326155625,-0.0046608165857012,0.0,True,False,False,True
4243,0.97725,0.0,4.0,-2.0,-0.6,0.75,0.487701,0.487701,0.024598,0.634224,0.634224,1.609121,64,0.0209136577977351,-0.0047344179658797,0.0,True,False,False,True
4244,0.97725,0.0,4.0,-2.0,-0.6,1.0,0.485925,0.485925,0.02815,0.514075,0.514075,1.492477,64,0.0182302957294968,-0.0047340041963948,0.0,True,False,False,True
4245,0.97725,0.0,4.0,-2.0,-0.4,0.0,0.490363,0.490363,0.019275,1.0,1.0,1.962179,64,0.0270915097924895,-0.004797859764336,0.0,True,False,False,True
4246,0.97725,0.0,4.0,-2.0,-0.4,0.25,0.48928,0.48928,0.02144,0.87768,0.87768,1.843,64,0.0252707102570895,-0.004986681741445,0.0,True,False,False,True
4247,0.97725,0.0,4.0,-2.0,-0.4,0.5,0.487933,0.487933,0.024134,0.756034,0.756034,1.724567,64,0.0232120812520445,-0.0051666996824405,0.0,True,False,False,True
4248,0.97725,0.0,4.0,-2.0,-0.4,0.75,0.486216,0.486216,0.027568,0.635338,0.635338,1.607188,64,0.0208723841317989,-0.0053209466807025,0.0,True,False,False,True
4249,0.97725,0.0,4.0,-2.0,-0.4,1.0,0.483964,0.483964,0.032072,0.516036,0.516036,1.491354,64,0.0182024133159942,-0.0054169400914766,0.0,True,False,False,True
4250,0.97725,0.0,4.0,-2.0,-0.2,0.0,0.489459,0.489459,0.021082,1.0,1.0,1.958707,64,0.0270415646691522,-0.0052568423340736,0.0,True,False,False,True
4251,0.97725,0.0,4.0,-2.0,-0.2,0.25,0.488152,0.488152,0.023695,0.877962,0.877962,1.83969,64,0.0252167694788863,-0.0055225272955542,0.0,True,False,False,True
4252,0.97725,0.0,4.0,-2.0,-0.2,0.5,0.48649,0.48649,0.027021,0.756755,0.756755,1.721553,64,0.0231559925478471,-0.0057993423100137,0.0,True,False,False,True
4253,0.97725,0.0,4.0,-2.0,-0.2,0.75,0.484312,0.484312,0.031376,0.636766,0.636766,1.604705,64,0.0208192023111263,-0.0060775727615154,0.0,True,False,False,True
4254,0.97725,0.0,4.0,-2.0,-0.2,1.0,0.481358,0.481358,0.037285,0.518642,0.518642,1.489833,64,0.0181645938560489,-0.0063332137362549,0.0,True,False,False,True
4255,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.464464,0.512256,0.02328,1.0,1.0,1.9545,1,0.0269808425025912,-0.0057769658480025,0.047792,True,False,False,True
4256,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.472613,0.504107,0.02328,1.0,1.0,1.9545,1,0.0269808425025912,-0.0057995277163634,0.0314939999999999,True,False,False,True
4257,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.484373,0.492347,0.02328,1.0,1.0,1.9545,1,0.0269808425025912,-0.005815735613669,0.0079739999999999,True,False,False,True
4258,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.48836,0.48836,0.02328,1.0,1.0,1.9545,4,0.0269808425025912,-0.0058168458021119,0.0,True,False,False,True
4259,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.492347,0.484373,0.02328,1.0,1.0,1.9545,1,0.0269808425025912,-0.005815735613669,0.0079739999999999,True,False,False,True
4260,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.504107,0.472613,0.02328,1.0,1.0,1.9545,1,0.0269808425025912,-0.0057995277163634,0.0314939999999999,True,False,False,True
4261,0.97725,0.0,4.0,-2.0,-0.0,0.0,0.512256,0.464464,0.02328,1.0,1.0,1.9545,1,0.0269808425025912,-0.0057769658480025,0.047792,True,False,False,True
4262,0.97725,0.0,4.0,-2.0,-0.0,0.25,0.486747,0.486747,0.026505,0.878313,0.878313,1.835581,64,0.0251495448681104,-0.0061928477852822,0.0,True,False,False,True
4263,0.97725,0.0,4.0,-2.0,-0.0,0.5,0.484638,0.484638,0.030725,0.757681,0.757681,1.717694,64,0.0230838977483877,-0.0066158231282141,0.0,True,False,False,True
4264,0.97725,0.0,4.0,-2.0,-0.0,0.75,0.481775,0.481775,0.03645,0.638669,0.638669,1.601389,64,0.020747908445346,-0.0070937327601125,0.0,True,False,False,True
4265,0.97725,0.0,4.0,-2.0,-0.0,1.0,0.477714,0.477714,0.044573,0.522286,0.522286,1.487654,64,0.0181102926351806,-0.0076309850118393,0.0,True,False,False,True
4266,0.97725,0.0,4.0,-2.0,0.2,0.0,0.0,0.980535,0.019465,1.0,1.0,1.961813,32,0.0270862230499885,0.0091373571472758,0.980535,False,True,False,True
4267,0.97725,0.0,4.0,-2.0,0.2,0.0,0.980535,0.0,0.019465,1.0,1.0,1.961813,32,0.0270862230499885,0.0091373571472758,0.980535,False,True,False,True
4268,0.97725,0.0,4.0,-2.0,0.2,0.25,0.0,0.975491,0.024509,1.0,0.756127,1.724175,32,0.0232047836925239,0.0097440664542436,0.975491,False,True,False,True
4269,0.97725,0.0,4.0,-2.0,0.2,0.25,0.975491,0.0,0.024509,0.756127,1.0,1.724175,32,0.0232047836925239,0.0097440664542436,0.975491,False,True,False,True
4270,0.97725,0.0,4.0,-2.0,0.2,0.5,0.482162,0.482162,0.035675,0.758919,0.758919,1.712552,64,0.0229873062130243,-0.007715256783926,0.0,True,False,False,True
4271,0.97725,0.0,4.0,-2.0,0.2,0.75,0.478205,0.478205,0.043589,0.641346,0.641346,1.596709,64,0.0206467490769092,-0.0085389247617119,0.0,True,False,False,True
4272,0.97725,0.0,4.0,-2.0,0.2,1.0,0.472228,0.472228,0.055544,0.527772,0.527772,1.484262,64,0.0180253968379412,-0.0096207002593234,0.0,True,False,False,True
4273,0.97725,0.0,4.0,-2.0,0.4,0.0,0.0,0.983289,0.016711,1.0,1.0,1.967128,32,0.0271623042993538,0.0078903012534412,0.983289,False,True,False,True
4274,0.97725,0.0,4.0,-2.0,0.4,0.0,0.983289,0.0,0.016711,1.0,1.0,1.967128,32,0.0271623042993538,0.0078903012534412,0.983289,False,True,False,True
4275,0.97725,0.0,4.0,-2.0,0.4,0.25,0.0,0.979663,0.020337,1.0,0.755084,1.728541,32,0.0232857065057897,0.0081592656139868,0.979663,False,True,False,True
4276,0.97725,0.0,4.0,-2.0,0.4,0.25,0.979663,0.0,0.020337,0.755084,1.0,1.728541,32,0.0232857065057897,0.0081592656139868,0.979663,False,True,False,True
4277,0.97725,0.0,4.0,-2.0,0.4,0.5,0.0,0.974055,0.025945,1.0,0.512973,1.493101,32,0.0182457702766874,0.0080446449621011,0.974055,False,True,False,True
4278,0.97725,0.0,4.0,-2.0,0.4,0.5,0.974055,0.0,0.025945,0.512973,1.0,1.493101,32,0.0182457702766874,0.0080446449621011,0.974055,False,True,False,True
4279,0.97725,0.0,4.0,-2.0,0.4,0.75,0.0,0.964289,0.035711,1.0,0.276784,1.264287,28,0.0115490478775154,0.0068411419602344,0.964289,False,True,False,True
4280,0.97725,0.0,4.0,-2.0,0.4,0.75,0.472748,0.472748,0.054504,0.645439,0.645439,1.589521,8,0.0204903132296238,-0.0107820395460709,0.0,True,False,False,True
4281,0.97725,0.0,4.0,-2.0,0.4,0.75,0.964289,0.0,0.035711,0.276784,1.0,1.264287,28,0.0115490478775154,0.0068411419602344,0.964289,False,True,False,True
4282,0.97725,0.0,4.0,-2.0,0.4,1.0,0.462895,0.462895,0.07421,0.537105,0.537105,1.478187,64,0.017872422425764,-0.013102965821743,0.0,True,False,False,True
4284,0.97725,0.0,4.0,-2.0,0.6,0.0,0.0,0.985368,0.014632,1.0,1.0,1.971157,27,0.0272197316164702,0.0069388539288665,0.985368,False,True,False,True
4285,0.97725,0.0,4.0,-2.0,0.6,0.0,0.985368,0.0,0.014632,1.0,1.0,1.971157,27,0.0272197316164702,0.0069388539288665,0.985368,False,True,False,True
4287,0.97725,0.0,4.0,-2.0,0.6,0.25,0.0,0.982641,0.017359,1.0,0.75434,1.731665,27,0.0233433795110272,0.0070094304216863,0.982641,False,True,False,True
4288,0.97725,0.0,4.0,-2.0,0.6,0.25,0.982641,0.0,0.017359,0.75434,1.0,1.731665,27,0.0233433795110272,0.0070094304216863,0.982641,False,True,False,True
4290,0.97725,0.0,4.0,-2.0,0.6,0.5,0.0,0.978668,0.021332,1.0,0.510666,1.494387,27,0.0182776112360128,0.0066743794841886,0.978668,False,True,False,True
4291,0.97725,0.0,4.0,-2.0,0.6,0.5,0.978668,0.0,0.021332,0.510666,1.0,1.494387,27,0.0182776112360128,0.0066743794841886,0.978668,False,True,False,True
4293,0.97725,0.0,4.0,-2.0,0.6,0.75,0.0,0.972345,0.027655,1.0,0.270741,1.261297,26,0.0114454503362176,0.0053287544863822,0.972345,False,True,False,True
4294,0.97725,0.0,4.0,-2.0,0.6,0.75,0.972345,0.0,0.027655,0.270741,1.0,1.261297,26,0.0114454503362176,0.0053287544863822,0.972345,False,True,False,True
4296,0.97725,0.0,4.0,-2.0,0.6,1.0,0.0,0.960742,0.039258,1.0,0.039258,1.037658,25,0.0020050548979332,0.0012849977210422,0.960742,False,True,False,True
4297,0.97725,0.0,4.0,-2.0,0.6,1.0,0.960742,0.0,0.039258,0.039258,1.0,1.037658,25,0.0020050548979332,0.0012849977210422,0.960742,False,True,False,True
4299,0.97725,0.0,4.0,-2.0,0.8,0.0,0.0,0.98699,0.01301,1.0,1.0,1.974313,24,0.0272645420397287,0.006190557502921,0.98699,False,True,False,True
4300,0.97725,0.0,4.0,-2.0,0.8,0.0,0.98699,0.0,0.01301,1.0,1.0,1.974313,24,0.0272645420397287,0.006190557502921,0.98699,False,True,False,True
4302,0.97725,0.0,4.0,-2.0,0.8,0.25,0.0,0.984868,0.015132,1.0,0.753783,1.734004,24,0.02338643097763,0.006139454718031,0.984868,False,True,False,True
4303,0.97725,0.0,4.0,-2.0,0.8,0.25,0.984868,0.0,0.015132,0.753783,1.0,1.734004,24,0.02338643097763,0.006139454718031,0.984868,False,True,False,True
4305,0.97725,0.0,4.0,-2.0,0.8,0.5,0.0,0.981914,0.018086,1.0,0.509043,1.495277,24,0.018299613080743,0.0056944792283413,0.981914,False,True,False,True
4306,0.97725,0.0,4.0,-2.0,0.8,0.5,0.981914,0.0,0.018086,0.509043,1.0,1.495277,24,0.018299613080743,0.0056944792283413,0.981914,False,True,False,True
4308,0.97725,0.0,4.0,-2.0,0.8,0.75,0.0,0.977518,0.022482,1.0,0.266862,1.259306,24,0.0113762121067921,0.0043465090913543,0.977518,False,True,False,True
4309,0.97725,0.0,4.0,-2.0,0.8,0.75,0.977518,0.0,0.022482,0.266862,1.0,1.259306,24,0.0113762121067921,0.0043465090913543,0.977518,False,True,False,True
4311,0.97725,0.0,4.0,-2.0,0.8,1.0,0.0,0.970262,0.029738,1.0,0.029738,1.028828,24,0.0015480604226867,0.0007665585341183,0.970262,False,True,False,True
4312,0.97725,0.0,4.0,-2.0,0.8,1.0,0.970262,0.0,0.029738,0.029738,1.0,1.028828,24,0.0015480604226867,0.0007665585341183,0.970262,False,True,False,True
4314,0.97725,0.0,4.0,-2.0,1.0,0.0,0.0,0.98829,0.01171,1.0,1.0,1.976851,24,0.0273004538590569,0.005587028210948,0.98829,False,False,False,True
4315,0.97725,0.0,4.0,-2.0,1.0,0.0,0.98829,0.0,0.01171,1.0,1.0,1.976851,24,0.0273004538590569,0.005587028210948,0.98829,False,False,False,True
4317,0.97725,0.0,4.0,-2.0,1.0,0.25,0.0,0.986593,0.013407,1.0,0.753352,1.735819,24,0.0234197597021014,0.0054596484446696,0.986593,False,False,False,True
4318,0.97725,0.0,4.0,-2.0,1.0,0.25,0.986593,0.0,0.013407,0.753352,1.0,1.735819,24,0.0234197597021014,0.0054596484446696,0.986593,False,False,False,True
4320,0.97725,0.0,4.0,-2.0,1.0,0.5,0.0,0.984315,0.015685,1.0,0.507843,1.495927,24,0.0183156706633659,0.0049613662841191,0.984315,False,False,False,True
4321,0.97725,0.0,4.0,-2.0,1.0,0.5,0.984315,0.0,0.015685,0.507843,1.0,1.495927,24,0.0183156706633659,0.0049613662841191,0.984315,False,False,False,True
4323,0.97725,0.0,4.0,-2.0,1.0,0.75,0.0,0.981091,0.018909,1.0,0.264181,1.257898,24,0.011327052181109,0.0036635060572856,0.981091,False,False,False,True
4324,0.97725,0.0,4.0,-2.0,1.0,0.75,0.981091,0.0,0.018909,0.264181,1.0,1.257898,24,0.011327052181109,0.0036635060572856,0.981091,False,False,False,True
4326,0.97725,0.0,4.0,-2.0,1.0,1.0,0.0,0.976165,0.023835,1.0,0.023835,1.023254,24,0.0012555146208374,0.0005043862494044,0.976165,False,False,False,True
4327,0.97725,0.0,4.0,-2.0,1.0,1.0,0.976165,0.0,0.023835,0.023835,1.0,1.023254,24,0.0012555146208374,0.0005043862494044,0.976165,False,False,False,True
4383,0.97725,0.02275,4.0,2.0,0.2,0.0,0.134485,0.865515,0.0,1.0,1.0,2.0455,32,2.970365608602578e-09,-6.630197083933843e-18,0.7310300000000001,True,False,False,True
4384,0.97725,0.02275,4.0,2.0,0.2,0.0,0.865515,0.134485,0.0,1.0,1.0,2.0455,32,2.9703656052103062e-09,-6.630197083933843e-18,0.7310300000000001,True,False,False,True
4389,0.97725,0.02275,4.0,2.0,0.4,0.0,0.06205,0.93795,0.0,1.0,1.0,2.0455,32,2.9703656052103062e-09,1.657549270983461e-17,0.8758999999999999,False,True,False,True
4390,0.97725,0.02275,4.0,2.0,0.4,0.0,0.93795,0.06205,0.0,1.0,1.0,2.0455,32,2.9703656052103062e-09,1.657549270983461e-17,0.8758999999999999,False,True,False,True
4391,0.97725,0.02275,4.0,2.0,0.4,0.25,0.096805,0.903195,0.0,0.975799,0.774201,1.832666,32,-0.0062446715915976,-0.0075793685102221,0.8063899999999999,True,False,True,False
4392,0.97725,0.02275,4.0,2.0,0.4,0.25,0.903195,0.096805,0.0,0.774201,0.975799,1.832666,32,-0.0062446715915976,-0.0075793685102221,0.8063899999999999,True,False,True,False
4393,0.97725,0.02275,4.0,2.0,0.4,0.5,0.324935,0.675065,0.0,0.837533,0.662467,1.754606,32,-0.0088013037287528,-0.0074885767772682,0.35013,True,False,True,False
4394,0.97725,0.02275,4.0,2.0,0.4,0.5,0.675065,0.324935,0.0,0.662467,0.837533,1.754606,32,-0.0088013037287528,-0.0074885767772682,0.35013,True,False,True,False
4399,0.97725,0.02275,4.0,2.0,0.6,0.25,0.052555,0.947445,0.0,0.986861,0.763139,1.813985,32,-0.0068779384819721,-0.0053705453028033,0.89489,True,False,True,False
4400,0.97725,0.02275,4.0,2.0,0.6,0.25,0.947445,0.052555,0.0,0.763139,0.986861,1.813985,32,-0.0068779384819721,-0.0053705453028033,0.89489,True,False,True,False
4401,0.97725,0.02275,4.0,2.0,0.6,0.5,0.076693,0.923307,0.0,0.961653,0.538347,1.599821,32,-0.0149981608974652,-0.0155015815934254,0.846614,True,False,True,False
4402,0.97725,0.02275,4.0,2.0,0.6,0.5,0.923307,0.076693,0.0,0.538347,0.961653,1.599821,32,-0.0149981608974652,-0.0155015815934254,0.846614,True,False,True,False
4403,0.97725,0.02275,4.0,2.0,0.6,0.75,0.177874,0.822126,0.0,0.866595,0.383405,1.48317,32,-0.020311141745065,-0.0299943402959085,0.644252,True,False,True,False
4404,0.97725,0.02275,4.0,2.0,0.6,0.75,0.822126,0.177874,0.0,0.383405,0.866595,1.48317,32,-0.020311141745065,-0.0299943402959085,0.644252,True,False,True,False
4406,0.97725,0.02275,4.0,2.0,0.8,0.0,0.03,0.97,0.0,1.0,1.0,2.0455,32,2.970365608602578e-09,1.1602844896884225e-17,0.94,False,True,False,True
4407,0.97725,0.02275,4.0,2.0,0.8,0.0,0.97,0.03,0.0,1.0,1.0,2.0455,32,2.970365608602578e-09,1.1602844896884225e-17,0.94,False,True,False,True
4408,0.97725,0.02275,4.0,2.0,0.8,0.25,0.036156,0.963844,0.0,0.990961,0.759039,1.806666,32,-0.0071296116623544,-0.0040556346033091,0.927688,True,False,True,False
4409,0.97725,0.02275,4.0,2.0,0.8,0.25,0.963844,0.036156,0.0,0.759039,0.990961,1.806666,32,-0.0071296116623544,-0.0040556346033091,0.927688,True,False,True,False
4410,0.97725,0.02275,4.0,2.0,0.8,0.5,0.045816,0.954184,0.0,0.977092,0.522908,1.574122,32,-0.0161449953871468,-0.0111972209427511,0.908368,True,False,True,False
4411,0.97725,0.02275,4.0,2.0,0.8,0.5,0.954184,0.045816,0.0,0.522908,0.977092,1.574122,32,-0.0161449953871468,-0.0111972209427511,0.908368,True,False,True,False
4412,0.97725,0.02275,4.0,2.0,0.8,0.75,0.063914,0.936086,0.0,0.952064,0.297936,1.356517,32,-0.0273657959131868,-0.0245899171974605,0.872172,True,False,True,False
4413,0.97725,0.02275,4.0,2.0,0.8,0.75,0.936086,0.063914,0.0,0.297936,0.952064,1.356517,32,-0.0273657959131868,-0.0245899171974605,0.872172,True,False,True,False
4414,0.97725,0.02275,4.0,2.0,0.8,1.0,0.125402,0.874598,0.0,0.874598,0.125402,1.211734,32,-0.0369774897808815,-0.0496480537058753,0.749196,True,False,True,False
4415,0.97725,0.02275,4.0,2.0,0.8,1.0,0.874598,0.125402,0.0,0.125402,0.874598,1.211734,32,-0.0369774897808815,-0.0496480537058753,0.749196,True,False,True,False
4416,0.97725,0.02275,4.0,2.0,1.0,0.0,0.023849,0.976151,0.0,1.0,1.0,2.0455,24,2.970365608602578e-09,4.972647812950383e-18,0.952302,False,False,False,True
4417,0.97725,0.02275,4.0,2.0,1.0,0.0,0.06098,0.06098,0.878039,1.0,1.0,1.089168,16,-0.0485098036821963,-0.0902230210457592,0.0,True,False,True,False
4418,0.97725,0.02275,4.0,2.0,1.0,0.0,0.976151,0.023849,0.0,1.0,1.0,2.0455,24,2.970365608602578e-09,4.972647812950383e-18,0.952302,False,False,False,True
4419,0.97725,0.02275,4.0,2.0,1.0,0.25,0.027571,0.972429,0.0,0.993107,0.756893,1.802753,24,-0.0072650152019244,-0.003243784922856,0.944858,True,False,True,False
4420,0.97725,0.02275,4.0,2.0,1.0,0.25,0.060041,0.060041,0.879918,0.98499,0.98499,1.087554,16,-0.0486290686111369,-0.0879054285483868,0.0,True,False,True,False
4421,0.97725,0.02275,4.0,2.0,1.0,0.25,0.972429,0.027571,0.0,0.756893,0.993107,1.802753,24,-0.0072650152019244,-0.003243784922856,0.944858,True,False,True,False
4422,0.97725,0.02275,4.0,2.0,1.0,0.5,0.032785,0.967215,0.0,0.983608,0.516392,1.56296,24,-0.0166548707960055,-0.00865606495613,0.93443,True,False,True,False
4423,0.97725,0.02275,4.0,2.0,1.0,0.5,0.059157,0.059157,0.881687,0.970422,0.970422,1.086032,16,-0.0487409397248584,-0.0857019948774998,0.0,True,False,True,False
4424,0.97725,0.02275,4.0,2.0,1.0,0.5,0.967215,0.032785,0.0,0.516392,0.983608,1.56296,24,-0.0166548707960055,-0.00865606495613,0.93443,True,False,True,False
4425,0.97725,0.02275,4.0,2.0,1.0,0.75,0.04074,0.95926,0.0,0.969445,0.280555,1.328621,24,-0.0291003694717616,-0.0181886482478403,0.91852,True,False,True,False
4426,0.97725,0.02275,4.0,2.0,1.0,0.75,0.058321,0.058321,0.883358,0.956259,0.956259,1.08459,16,-0.0488463655894526,-0.0836007567200071,0.0,True,False,True,False
4427,0.97725,0.02275,4.0,2.0,1.0,0.75,0.95926,0.04074,0.0,0.280555,0.969445,1.328621,24,-0.0291003694717616,-0.0181886482478403,0.91852,True,False,True,False
