,Unnamed: 0,K,pc,s,mu,D,beta,u1eq,u2eq,bueq,r1eq,r2eq,Weq,URstable,NumInitials,C_s,C_D,difference,x_pos_invades,x_neg_invades,y_pos_invades,y_neg_invades
3423,3423,0.93296,0.066807,2.5,1.0,0.4,0.0,0.76627,0.23353200000000002,0.000198,1.0,1.0,2.133191,1.0,32.0,-0.12103421261838412,-6.432820652876655e-06,0.532738,False,True,False,True
3424,3424,0.93296,0.066807,2.5,1.0,0.4,0.25,0.49986800000000003,0.49986800000000003,0.000264,0.875033,0.875033,1.9998360000000002,1.0,64.0,-0.121071070500483,-5.388488679235216e-05,0.0,False,True,False,True
3425,3425,0.93296,0.066807,2.5,1.0,0.4,0.5,0.49984399999999996,0.49984399999999996,0.00031099999999999997,0.750078,0.750078,1.8665599999999998,1.0,64.0,-0.12110402670935892,-5.8486017931625425e-05,0.0,False,True,False,True
3426,3426,0.93296,0.066807,2.5,1.0,0.4,0.75,0.49981000000000003,0.49981000000000003,0.000379,0.625142,0.625142,1.7333029999999998,1.0,64.0,-0.12114217971224996,-6.393236223513567e-05,0.0,False,True,False,True
3427,3427,0.93296,0.066807,2.5,1.0,0.4,1.0,0.499758,0.499758,0.000484,0.500242,0.500242,1.600082,1.0,64.0,-0.12118695659499552,-7.058561461970153e-05,0.0,False,True,False,True
3428,3428,0.93296,0.066807,2.5,1.0,0.6,0.0,0.138516,0.8613129999999999,0.000171,1.0,1.0,2.133249,1.0,32.0,-0.12102713309549268,2.121316047818464e-05,0.722797,False,True,True,False
3429,3429,0.93296,0.066807,2.5,1.0,0.6,0.0,0.8613129999999999,0.138516,0.000171,1.0,1.0,2.133249,1.0,32.0,-0.12102713309549268,2.121316047818464e-05,0.722797,False,True,True,False
3430,3430,0.93296,0.066807,2.5,1.0,0.6,0.25,0.197772,0.802005,0.000223,0.950557,0.799499,1.949225,1.0,32.0,-0.12784274276470264,-0.006929746671784861,0.604233,False,True,False,True
3431,3431,0.93296,0.066807,2.5,1.0,0.6,0.25,0.802005,0.197772,0.000223,0.799499,0.950557,1.949225,1.0,32.0,-0.12784274276470264,-0.006929746671784861,0.604233,False,True,False,True
3432,3432,0.93296,0.066807,2.5,1.0,0.6,0.5,0.49982200000000004,0.49982200000000004,0.000356,0.750089,0.750089,1.866509,1.0,64.0,-0.12111272628540615,-6.673684625440639e-05,0.0,False,True,False,True
3433,3433,0.93296,0.066807,2.5,1.0,0.6,0.75,0.499776,0.499776,0.00044699999999999997,0.6251680000000001,0.6251680000000001,1.7332560000000001,1.0,64.0,-0.12115333997688525,-7.537806471106522e-05,0.0,False,True,False,True
3434,3434,0.93296,0.066807,2.5,1.0,0.6,1.0,0.4997,0.4997,0.000601,0.5003,0.5003,1.60005,1.0,64.0,-0.12120216764530152,-8.751471265894351e-05,0.0,False,True,False,True
3435,3435,0.93296,0.066807,2.5,1.0,0.8,0.0,0.099373,0.9004770000000001,0.000151,1.0,1.0,2.133293,1.0,32.0,-0.12102173876185532,3.0349929918563208e-05,0.8011039999999999,False,True,True,False
3436,3436,0.93296,0.066807,2.5,1.0,0.8,0.0,0.9004770000000001,0.099373,0.000151,1.0,1.0,2.133293,1.0,32.0,-0.12102173876185532,3.0349929918563208e-05,0.8011039999999999,False,True,True,False
3437,3437,0.93296,0.066807,2.5,1.0,0.8,0.25,0.12533,0.874483,0.00018700000000000002,0.9686670000000001,0.781379,1.923036,1.0,32.0,-0.13148643391389464,-0.00743963144918256,0.749153,False,True,False,True
3438,3438,0.93296,0.066807,2.5,1.0,0.8,0.25,0.874483,0.12533,0.00018700000000000002,0.781379,0.9686670000000001,1.923036,1.0,32.0,-0.13148643391389464,-0.00743963144918256,0.749153,False,True,False,True
3439,3439,0.93296,0.066807,2.5,1.0,0.8,0.5,0.17680099999999999,0.822943,0.000256,0.9116,0.5885279999999999,1.746579,1.0,32.0,-0.13902179651432048,-0.01622526474062294,0.646142,False,True,False,True
3440,3440,0.93296,0.066807,2.5,1.0,0.8,0.5,0.822943,0.17680099999999999,0.000256,0.5885279999999999,0.9116,1.746579,1.0,32.0,-0.13902179651432048,-0.01622526474062294,0.646142,False,True,False,True
3441,3441,0.93296,0.066807,2.5,1.0,0.8,0.75,0.49972799999999995,0.49972799999999995,0.000545,0.625204,0.625204,1.7331889999999999,1.0,64.0,-0.1211691257332206,-9.153930767663544e-05,0.0,False,True,False,True
3442,3442,0.93296,0.066807,2.5,1.0,0.8,1.0,0.499604,0.499604,0.000792,0.500396,0.500396,1.599999,1.0,64.0,-0.12122716398360132,-0.0001155452391480076,0.0,False,True,False,True
3443,3443,0.93296,0.066807,2.5,1.0,1.0,0.0,0.077625,0.922241,0.000134,1.0,1.0,2.1333279999999997,1.0,32.0,-0.12101749970059925,3.3406734519989955e-05,0.844616,False,True,False,False
3444,3444,0.93296,0.066807,2.5,1.0,1.0,0.0,0.922241,0.077625,0.000134,1.0,1.0,2.1333279999999997,1.0,32.0,-0.12101749970059925,3.3406734519989955e-05,0.844616,False,True,False,False
3445,3445,0.93296,0.066807,2.5,1.0,1.0,0.25,0.092361,0.9074770000000001,0.000162,0.9769100000000001,0.773131,1.90953,1.0,32.0,-0.13340457153614635,-0.006774223571308583,0.815116,False,True,False,True
3446,3446,0.93296,0.066807,2.5,1.0,1.0,0.25,0.9074770000000001,0.092361,0.000162,0.773131,0.9769100000000001,1.90953,1.0,32.0,-0.13340457153614635,-0.006774223571308583,0.815116,False,True,False,True
3447,3447,0.93296,0.066807,2.5,1.0,1.0,0.5,0.115871,0.883922,0.000206,0.9420639999999999,0.5580390000000001,1.7009029999999998,1.0,32.0,-0.14650610438062592,-0.016553933165479144,0.768051,False,True,False,True
3448,3448,0.93296,0.066807,2.5,1.0,1.0,0.5,0.883922,0.115871,0.000206,0.5580390000000001,0.9420639999999999,1.7009029999999998,1.0,32.0,-0.14650610438062592,-0.016553933165479144,0.768051,False,True,False,True
3449,3449,0.93296,0.066807,2.5,1.0,1.0,0.75,0.16389,0.8358049999999999,0.000304,0.8770819999999999,0.373146,1.5321200000000001,1.0,32.0,-0.15539609148400932,-0.0282542773503474,0.6719149999999999,False,True,False,True
3450,3450,0.93296,0.066807,2.5,1.0,1.0,0.75,0.8358049999999999,0.16389,0.000304,0.373146,0.8770819999999999,1.5321200000000001,1.0,32.0,-0.15539609148400932,-0.0282542773503474,0.6719149999999999,False,True,False,True
3451,3451,0.93296,0.066807,2.5,1.0,1.0,1.0,0.49942,0.49942,0.00116,0.50058,0.50058,1.5999,1.0,64.0,-0.12127522800296288,-0.00016930550863073634,0.0,False,True,False,True
3452,3452,0.933193,0.0,3.5,-2.0,-2.0,0.0,0.48271099999999995,0.48271099999999995,0.034579,1.0,1.0,1.933154,1.0,64.0,0.06699519316598403,-0.00833595429205638,0.0,True,False,False,False
3453,3453,0.933193,0.0,3.5,-2.0,-2.0,0.25,0.481642,0.481642,0.036717,0.87959,0.87959,1.820786,1.0,64.0,0.06256448637550427,-0.008264800289549885,0.0,True,False,False,False
3454,3454,0.933193,0.0,3.5,-2.0,-2.0,0.5,0.48043800000000003,0.48043800000000003,0.039125,0.759781,0.759781,1.70898,1.0,64.0,0.057577575911299785,-0.008103467548028232,0.0,True,False,False,False
3455,3455,0.933193,0.0,3.5,-2.0,-2.0,0.75,0.47907299999999997,0.47907299999999997,0.041854,0.640695,0.640695,1.597848,1.0,64.0,0.05192922932956513,-0.007816869694786243,0.0,True,False,False,False
3456,3456,0.933193,0.0,3.5,-2.0,-2.0,1.0,0.477516,0.477516,0.044968,0.5224840000000001,0.5224840000000001,1.487534,1.0,64.0,0.045487736158374314,-0.007354820172006561,0.0,True,False,False,False
3457,3457,0.933193,0.0,3.5,-2.0,-1.8,0.0,0.4818,0.4818,0.036400999999999996,1.0,1.0,1.9297549999999999,1.0,64.0,0.0668687548550038,-0.008789514384038128,0.0,True,False,False,True
3458,3458,0.933193,0.0,3.5,-2.0,-1.8,0.25,0.480616,0.480616,0.038768000000000004,0.8798459999999999,0.8798459999999999,1.8178400000000001,1.0,64.0,0.06244090623420709,-0.008742037493075037,0.0,True,False,False,True
3459,3459,0.933193,0.0,3.5,-2.0,-1.8,0.5,0.47927600000000004,0.47927600000000004,0.041448,0.760362,0.760362,1.706578,1.0,64.0,0.057463283898492985,-0.008601864273412424,0.0,True,False,False,True
3460,3460,0.933193,0.0,3.5,-2.0,-1.8,0.75,0.47774799999999995,0.47774799999999995,0.044505,0.6416890000000001,0.6416890000000001,1.596107,1.0,64.0,0.05183447811337984,-0.008331862549328172,0.0,True,False,False,True
3461,3461,0.933193,0.0,3.5,-2.0,-1.8,1.0,0.475992,0.475992,0.048016,0.524008,0.524008,1.486604,1.0,64.0,0.04542935022833123,-0.007878937174932427,0.0,True,False,False,True
3462,3462,0.933193,0.0,3.5,-2.0,-1.6,0.0,0.480783,0.480783,0.038433999999999996,1.0,1.0,1.925977,1.0,64.0,0.06672765097146198,-0.009297452408931324,0.0,True,False,False,True
3463,3463,0.933193,0.0,3.5,-2.0,-1.6,0.25,0.479465,0.479465,0.041070999999999996,0.880134,0.880134,1.814543,1.0,64.0,0.06230217836785749,-0.009279285800324659,0.0,True,False,False,True
3464,3464,0.933193,0.0,3.5,-2.0,-1.6,0.5,0.477963,0.477963,0.044074,0.761019,0.761019,1.703868,1.0,64.0,0.05733400474301253,-0.009167249514853568,0.0,True,False,False,True
3465,3465,0.933193,0.0,3.5,-2.0,-1.6,0.75,0.476239,0.476239,0.047523,0.642821,0.642821,1.594123,1.0,64.0,0.051726247169006714,-0.008921184497687237,0.0,True,False,False,True
3466,3466,0.933193,0.0,3.5,-2.0,-1.6,1.0,0.47424399999999994,0.47424399999999994,0.051512999999999996,0.525756,0.525756,1.485524,1.0,64.0,0.04536143722657512,-0.008483997420845537,0.0,True,False,False,True
3467,3467,0.933193,0.0,3.5,-2.0,-1.4,0.0,0.479641,0.479641,0.040719,1.0,1.0,1.9217490000000002,1.0,64.0,0.06656912490801335,-0.009869851367223395,0.0,True,False,False,True
3468,3468,0.933193,0.0,3.5,-2.0,-1.4,0.25,0.478162,0.478162,0.043676,0.880459,0.880459,1.810825,1.0,64.0,0.0621451003934186,-0.009889805289130077,0.0,True,False,False,True
3469,3469,0.933193,0.0,3.5,-2.0,-1.4,0.5,0.476466,0.476466,0.047068,0.761767,0.761767,1.7007860000000001,1.0,64.0,0.05718631719964853,-0.009814688090634677,0.0,True,False,False,True
3470,3470,0.933193,0.0,3.5,-2.0,-1.4,0.75,0.474505,0.474505,0.050991,0.644122,0.644122,1.591839,1.0,64.0,0.05160136070351645,-0.00960206968259101,0.0,True,False,False,True
3471,3471,0.933193,0.0,3.5,-2.0,-1.4,1.0,0.47221599999999997,0.47221599999999997,0.055567,0.527784,0.527784,1.4842540000000002,1.0,64.0,0.045281599490883666,-0.009191177318104215,0.0,True,False,False,True
3472,3472,0.933193,0.0,3.5,-2.0,-1.2,0.0,0.478347,0.478347,0.043307,1.0,1.0,1.916982,1.0,64.0,0.06638951822292265,-0.01052098178238776,0.0,True,False,False,True
3473,3473,0.933193,0.0,3.5,-2.0,-1.2,0.25,0.476675,0.476675,0.04665,0.8808309999999999,0.8808309999999999,1.806597,1.0,64.0,0.06196576712613741,-0.010589568881423688,0.0,True,False,False,True
3474,3474,0.933193,0.0,3.5,-2.0,-1.2,0.5,0.474743,0.474743,0.050513999999999996,0.762629,0.762629,1.697244,1.0,64.0,0.057016114777344376,-0.010563617821141884,0.0,True,False,False,True
3475,3475,0.933193,0.0,3.5,-2.0,-1.2,0.75,0.47248900000000005,0.47248900000000005,0.055021,0.645633,0.645633,1.58918,1.0,64.0,0.05145540681104841,-0.010398571743347787,0.0,True,False,False,True
3476,3476,0.933193,0.0,3.5,-2.0,-1.2,1.0,0.469837,0.469837,0.060327,0.530163,0.530163,1.482741,1.0,64.0,0.04518611243876712,-0.01002782499912742,0.0,True,False,False,True
3477,3477,0.933193,0.0,3.5,-2.0,-1.0,0.0,0.476867,0.476867,0.046267,1.0,1.0,1.911559,1.0,64.0,0.06618411144407564,-0.011268992789327496,0.0,True,False,False,True
3478,3478,0.933193,0.0,3.5,-2.0,-1.0,0.25,0.474959,0.474959,0.050081,0.88126,0.88126,1.801741,1.0,64.0,0.061758685598869836,-0.011401032106831323,0.0,True,False,False,True
3479,3479,0.933193,0.0,3.5,-2.0,-1.0,0.5,0.472735,0.472735,0.054529999999999995,0.763633,0.763633,1.693129,1.0,64.0,0.056817339016693925,-0.011441377273852756,0.0,True,False,False,True
3480,3480,0.933193,0.0,3.5,-2.0,-1.0,0.75,0.470116,0.470116,0.059767999999999995,0.647413,0.647413,1.586042,1.0,64.0,0.05128264563534123,-0.011342864965104735,0.0,True,False,False,True
3481,3481,0.933193,0.0,3.5,-2.0,-1.0,1.0,0.46700200000000003,0.46700200000000003,0.065997,0.532998,0.532998,1.480906,1.0,64.0,0.045070107473722434,-0.011034724342502687,0.0,True,False,False,True
3482,3482,0.933193,0.0,3.5,-2.0,-0.8,0.0,0.475155,0.475155,0.04969,1.0,1.0,1.905325,1.0,64.0,0.06594653577927755,-0.012138576698082656,0.0,True,False,False,True
3483,3483,0.933193,0.0,3.5,-2.0,-0.8,0.25,0.472954,0.472954,0.054091,0.881761,0.881761,1.796096,1.0,64.0,0.06151654999662394,-0.012354445914750049,0.0,True,False,False,True
3484,3484,0.933193,0.0,3.5,-2.0,-0.8,0.5,0.470362,0.470362,0.059276,0.7648189999999999,0.7648189999999999,1.68828,1.0,64.0,0.05658186584066935,-0.01248549932169097,0.0,True,False,False,True
3485,3485,0.933193,0.0,3.5,-2.0,-0.8,0.75,0.467276,0.467276,0.065448,0.649543,0.649543,1.582278,1.0,64.0,0.05107449979794113,-0.012482417469491427,0.0,True,False,False,True
3486,3486,0.933193,0.0,3.5,-2.0,-0.8,1.0,0.463562,0.463562,0.072875,0.536438,0.536438,1.478633,1.0,64.0,0.04492613209040503,-0.012270789272980823,0.0,True,False,False,True
3487,3487,0.933193,0.0,3.5,-2.0,-0.6,0.0,0.473149,0.473149,0.053702,1.0,1.0,1.8980689999999998,1.0,64.0,0.06566811369760088,-0.013163326920033521,0.0,True,False,False,True
3488,3488,0.933193,0.0,3.5,-2.0,-0.6,0.25,0.470576,0.470576,0.058849,0.8823559999999999,0.8823559999999999,1.789438,1.0,64.0,0.06122917003055658,-0.013492541483814437,0.0,True,False,False,True
3489,3489,0.933193,0.0,3.5,-2.0,-0.6,0.5,0.467508,0.467508,0.064984,0.766246,0.766246,1.6824689999999998,1.0,64.0,0.05629795282865047,-0.013750902164312509,0.0,True,False,False,True
3490,3490,0.933193,0.0,3.5,-2.0,-0.6,0.75,0.463809,0.463809,0.072383,0.652144,0.652144,1.5776709999999998,1.0,64.0,0.05081842459666591,-0.013887299415258292,0.0,True,False,False,True
3491,3491,0.933193,0.0,3.5,-2.0,-0.6,1.0,0.459296,0.459296,0.08140700000000001,0.540704,0.540704,1.475746,1.0,64.0,0.04474241341821364,-0.0138251154481466,0.0,True,False,False,True
3492,3492,0.933193,0.0,3.5,-2.0,-0.4,0.0,0.470758,0.470758,0.058485,1.0,1.0,1.889493,1.0,64.0,0.0653362716363097,-0.014392798996552622,0.0,True,False,False,True
3493,3493,0.933193,0.0,3.5,-2.0,-0.4,0.25,0.46769799999999995,0.46769799999999995,0.064603,0.883075,0.883075,1.7814439999999998,1.0,64.0,0.060881045809731214,-0.01488023885423648,0.0,True,False,False,True
3494,3494,0.933193,0.0,3.5,-2.0,-0.4,0.5,0.46399799999999997,0.46399799999999997,0.072003,0.768001,0.768001,1.675356,1.0,64.0,0.05594766214653854,-0.015321288495240391,0.0,True,False,False,True
3495,3495,0.933193,0.0,3.5,-2.0,-0.4,0.75,0.459467,0.459467,0.081067,0.6554,0.6554,1.571884,1.0,64.0,0.05049451549748582,-0.015667607893292933,0.0,True,False,False,True
3496,3496,0.933193,0.0,3.5,-2.0,-0.4,1.0,0.45385,0.45385,0.0923,0.54615,0.54615,1.47195,1.0,64.0,0.044499874865959715,-0.01584332484833104,0.0,True,False,False,True
3497,3497,0.933193,0.0,3.5,-2.0,-0.2,0.0,0.467847,0.467847,0.06430599999999999,1.0,1.0,1.879159,1.0,64.0,0.06493226343222186,-0.01590119632859502,0.0,True,False,False,True
3498,3498,0.933193,0.0,3.5,-2.0,-0.2,0.25,0.464131,0.464131,0.071738,0.8839670000000001,0.8839670000000001,1.771622,1.0,64.0,0.06044908892919387,-0.01661555800419311,0.0,True,False,False,True
3499,3499,0.933193,0.0,3.5,-2.0,-0.2,0.5,0.459556,0.459556,0.080888,0.7702220000000001,0.7702220000000001,1.666402,1.0,64.0,0.055502557952897776,-0.017330490194256136,0.0,True,False,False,True
3500,3500,0.933193,0.0,3.5,-2.0,-0.2,0.75,0.45384300000000005,0.45384300000000005,0.092314,0.659618,0.659618,1.56436,1.0,64.0,0.050069873831181916,-0.018007274251844778,0.0,True,False,False,True
3501,3501,0.933193,0.0,3.5,-2.0,-0.2,1.0,0.446622,0.446622,0.10675599999999999,0.5533779999999999,0.5533779999999999,1.4667290000000002,1.0,64.0,0.044164260955335904,-0.0185792326519476,0.0,True,False,False,True
3502,3502,0.933193,0.0,3.5,-2.0,-0.0,0.0,0.46420500000000003,0.46420500000000003,0.07159,1.0,1.0,1.866386,-1.0,4.0,0.06442676267765536,-0.01780577301983026,0.0,True,False,False,True
3503,3503,0.933193,0.0,3.5,-2.0,-0.0,0.25,0.459559,0.459559,0.08088200000000001,0.8851100000000001,0.8851100000000001,1.7591709999999998,1.0,64.0,0.059894696265779174,-0.0188639269005903,0.0,True,False,False,True
3504,3504,0.933193,0.0,3.5,-2.0,-0.0,0.5,0.45370200000000005,0.45370200000000005,0.09259500000000001,0.773149,0.773149,1.6546900000000002,1.0,64.0,0.05491298723189776,-0.02001430689407737,0.0,True,False,False,True
3505,3505,0.933193,0.0,3.5,-2.0,-0.0,0.75,0.446201,0.446201,0.107598,0.665349,0.665349,1.554092,1.0,64.0,0.04948357131140752,-0.021245216301695468,0.0,True,False,False,True
3506,3506,0.933193,0.0,3.5,-2.0,-0.0,1.0,0.43648000000000003,0.43648000000000003,0.12704100000000002,0.56352,0.56352,1.459066,1.0,64.0,0.04366729745763381,-0.022524234129982224,0.0,True,False,False,True
3507,3507,0.933193,0.0,3.5,-2.0,0.2,0.0,0.0,0.9396620000000001,0.060338,1.0,1.0,1.886191,1.0,32.0,0.06520759052274387,0.024665919283038164,0.9396620000000001,True,False,True,False
3508,3508,0.933193,0.0,3.5,-2.0,0.2,0.0,0.9396620000000001,0.0,0.060338,1.0,1.0,1.886191,1.0,32.0,0.06520759052274387,0.024665919283038164,0.9396620000000001,True,False,True,False
3509,3509,0.933193,0.0,3.5,-2.0,0.2,0.25,0.0,0.924525,0.075474,1.0,0.7688689999999999,1.6718509999999998,1.0,32.0,0.05577401590322455,0.025426190790094325,0.924525,True,False,True,False
3510,3510,0.933193,0.0,3.5,-2.0,0.2,0.25,0.924525,0.0,0.075474,0.7688689999999999,1.0,1.6718509999999998,1.0,32.0,0.05577401590322455,0.025426190790094325,0.924525,True,False,True,False
3511,3511,0.933193,0.0,3.5,-2.0,0.2,0.5,0.445514,0.445514,0.108973,0.777243,0.777243,1.638468,1.0,64.0,0.054082618398901265,-0.023833465020113274,0.0,True,False,False,True
3512,3512,0.933193,0.0,3.5,-2.0,0.2,0.75,0.435018,0.435018,0.129964,0.673736,0.673736,1.538981,1.0,64.0,0.048606715502183734,-0.026098940200702414,0.0,True,False,False,True
3513,3513,0.933193,0.0,3.5,-2.0,0.2,1.0,0.420922,0.420922,0.158155,0.579078,0.579078,1.446593,1.0,64.0,0.04284707049907698,-0.02880159493504198,0.0,True,False,False,True
3514,3514,0.933193,0.0,3.5,-2.0,0.4,0.0,0.0,0.9480120000000001,0.051988,1.0,1.0,1.9011619999999998,1.0,32.0,0.06578705773046704,0.02167648874876793,0.9480120000000001,True,False,True,False
3515,3515,0.933193,0.0,3.5,-2.0,0.4,0.0,0.9480120000000001,0.0,0.051988,1.0,1.0,1.9011619999999998,1.0,32.0,0.06578705773046704,0.02167648874876793,0.9480120000000001,True,False,True,False
3516,3516,0.933193,0.0,3.5,-2.0,0.4,0.25,0.0,0.936766,0.063234,1.0,0.765809,1.684249,1.0,32.0,0.05638508320400409,0.021955646706010305,0.936766,True,False,True,False
3517,3517,0.933193,0.0,3.5,-2.0,0.4,0.25,0.936766,0.0,0.063234,0.765809,1.0,1.684249,1.0,32.0,0.05638508320400409,0.021955646706010305,0.936766,True,False,True,False
3518,3518,0.933193,0.0,3.5,-2.0,0.4,0.5,0.0,0.9196030000000001,0.080397,1.0,0.540198,1.476092,1.0,32.0,0.04476437966626942,0.02118945667310224,0.9196030000000001,True,False,True,False
3519,3519,0.933193,0.0,3.5,-2.0,0.4,0.5,0.9196030000000001,0.0,0.080397,0.540198,1.0,1.476092,1.0,32.0,0.04476437966626942,0.02118945667310224,0.9196030000000001,True,False,True,False
3520,3520,0.933193,0.0,3.5,-2.0,0.4,0.75,0.0,0.8908469999999999,0.109153,1.0,0.331865,1.285306,1.0,32.0,0.030807710872357657,0.018314790975985328,0.8908469999999999,True,False,True,False
3521,3521,0.933193,0.0,3.5,-2.0,0.4,0.75,0.8908469999999999,0.0,0.109153,0.331865,1.0,1.285306,1.0,32.0,0.030807710872357657,0.018314790975985328,0.8908469999999999,True,False,True,False
3522,3522,0.933193,0.0,3.5,-2.0,0.4,1.0,3e-06,0.8371860000000001,0.16281199999999998,0.9999969999999999,0.16281400000000001,1.132788,1.0,20.0,0.01626900361982729,0.012326527476235891,0.837183,True,False,True,False
3523,3523,0.933193,0.0,3.5,-2.0,0.4,1.0,0.392435,0.392435,0.215131,0.6075649999999999,0.6075649999999999,1.421736,1.0,24.0,0.041169721246770014,-0.04091068145696438,0.0,True,False,False,True
3524,3524,0.933193,0.0,3.5,-2.0,0.4,1.0,0.8371860000000001,3e-06,0.16281199999999998,0.16281400000000001,0.9999969999999999,1.132788,1.0,20.0,0.01626900361982729,0.012326527476235891,0.837183,True,False,True,False
3525,3525,0.933193,0.0,3.5,-2.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3526,3526,0.933193,0.0,3.5,-2.0,0.6,0.0,0.0,0.954406,0.045594,1.0,1.0,1.9127880000000002,1.0,24.0,0.06623074890166596,0.0192938786448488,0.954406,True,False,True,False
3527,3527,0.933193,0.0,3.5,-2.0,0.6,0.0,0.954406,0.0,0.045594,1.0,1.0,1.9127880000000002,1.0,24.0,0.06623074890166596,0.0192938786448488,0.954406,True,False,True,False
3528,3528,0.933193,0.0,3.5,-2.0,0.6,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3529,3529,0.933193,0.0,3.5,-2.0,0.6,0.25,0.0,0.945792,0.054208000000000006,1.0,0.763552,1.6934580000000001,1.0,24.0,0.0568332376217793,0.01923343916682227,0.945792,True,False,True,False
3530,3530,0.933193,0.0,3.5,-2.0,0.6,0.25,0.945792,0.0,0.054208000000000006,0.763552,1.0,1.6934580000000001,1.0,24.0,0.0568332376217793,0.01923343916682227,0.945792,True,False,True,False
3531,3531,0.933193,0.0,3.5,-2.0,0.6,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3532,3532,0.933193,0.0,3.5,-2.0,0.6,0.5,0.0,0.933204,0.06679600000000001,1.0,0.5333979999999999,1.480644,1.0,24.0,0.045053550007022235,0.018156064030813355,0.933204,True,False,True,False
3533,3533,0.933193,0.0,3.5,-2.0,0.6,0.5,0.933204,0.0,0.06679600000000001,0.5333979999999999,1.0,1.480644,1.0,24.0,0.045053550007022235,0.018156064030813355,0.933204,True,False,True,False
3534,3534,0.933193,0.0,3.5,-2.0,0.6,0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3535,3535,0.933193,0.0,3.5,-2.0,0.6,0.75,0.0,0.913171,0.08682899999999999,1.0,0.31512199999999996,1.280096,1.0,24.0,0.03036825822608068,0.015051659784268069,0.913171,True,False,True,False
3536,3536,0.933193,0.0,3.5,-2.0,0.6,0.75,0.913171,0.0,0.08682899999999999,0.31512199999999996,1.0,1.280096,1.0,24.0,0.03036825822608068,0.015051659784268069,0.913171,True,False,True,False
3537,3537,0.933193,0.0,3.5,-2.0,0.6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3538,3538,0.933193,0.0,3.5,-2.0,0.6,1.0,0.0,0.8770459999999999,0.122954,1.0,0.122954,1.106231,1.0,24.0,0.01332765731848917,0.00843446766245625,0.8770459999999999,True,False,True,False
3539,3539,0.933193,0.0,3.5,-2.0,0.6,1.0,0.8770459999999999,0.0,0.122954,0.122954,1.0,1.106231,1.0,24.0,0.01332765731848917,0.00843446766245625,0.8770459999999999,True,False,True,False
3540,3540,0.933193,0.0,3.5,-2.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3541,3541,0.933193,0.0,3.5,-2.0,0.8,0.0,0.0,0.9594370000000001,0.040563,1.0,1.0,1.922037,1.0,24.0,0.06657990384274559,0.01736249853153402,0.9594370000000001,True,False,True,False
3542,3542,0.933193,0.0,3.5,-2.0,0.8,0.0,0.9594370000000001,0.0,0.040563,1.0,1.0,1.922037,1.0,24.0,0.06657990384274559,0.01736249853153402,0.9594370000000001,True,False,True,False
3543,3543,0.933193,0.0,3.5,-2.0,0.8,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3544,3544,0.933193,0.0,3.5,-2.0,0.8,0.25,0.0,0.952659,0.047341,1.0,0.761835,1.700505,1.0,24.0,0.057172781862329276,0.017069882736224597,0.952659,True,False,True,False
3545,3545,0.933193,0.0,3.5,-2.0,0.8,0.25,0.952659,0.0,0.047341,0.761835,1.0,1.700505,1.0,24.0,0.057172781862329276,0.017069882736224597,0.952659,True,False,True,False
3546,3546,0.933193,0.0,3.5,-2.0,0.8,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3547,3547,0.933193,0.0,3.5,-2.0,0.8,0.5,0.0,0.943126,0.056874,1.0,0.5284369999999999,1.483841,1.0,24.0,0.04525550953302878,0.015798579626684437,0.943126,True,False,True,False
3548,3548,0.933193,0.0,3.5,-2.0,0.8,0.5,0.943126,0.0,0.056874,0.5284369999999999,1.0,1.483841,1.0,24.0,0.04525550953302878,0.015798579626684437,0.943126,True,False,True,False
3549,3549,0.933193,0.0,3.5,-2.0,0.8,0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
3550,3550,0.933193,0.0,3.5,-2.0,0.8,0.75,0.0,0.9287129999999999,0.071287,1.0,0.30346599999999996,1.2758639999999999,1.0,24.0,0.03000868976522568,0.01259985772346956,0.9287129999999999,True,False,True,False
3551,3551,0.933193,0.0,3.5,-2.0,0.8,0.75,0.9287129999999999,0.0,0.071287,0.30346599999999996,1.0,1.2758639999999999,1.0,24.0,0.03000868976522568,0.01259985772346956,0.9287129999999999,True,False,True,False
3552,3552,0.933193,0.0,3.5,-2.0,0.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,-3.230928012762983e-07,-0.0,0.0,True,True,False,True
